282 FSPTX 2016-09-23 134.33 2016-06-24 114.39 17.431595 1.4960327
283 FSRBX 2016-09-23 25.53 2016-06-24 22.94 11.290321 1.1489716
284 FSRFX 2016-09-23 79.73 2016-06-24 71.93 10.843887 2.139389
285 FSRPX 2016-09-23 108.95 2016-06-24 102.9 5.879486 1.7463531
286 FSRRX 2016-09-23 8.84 2016-06-24 8.692435 1.6976242 1.2600327
287 FSSKX 2016-09-23 36.04 2016-06-24 33.15 8.717941 1.4639587
288 FSTCX 2016-09-23 70.79 2016-06-24 67.79 4.4254303 2.253357
289 FSTFX 2016-09-23 10.68 2016-06-24 10.682045 -0.01914215 0.0
290 FSTGX 2016-09-23 10.8 2016-06-24 10.798009 0.018440247 0.18553925
291 FSTMX 2016-09-23 63.03 2016-06-24 58.72 7.33992 1.3833008
292 FSTSX 2016-09-23 15.59 2016-06-24 14.2 9.788742 2.5657883
293 FSTVX 2016-09-23 63.04 2016-06-24 58.73 7.338669 1.3830795
294 FSUTX 2016-09-23 76.0 2016-06-24 74.47 2.054512 3.3732452
295 FSVLX 2016-09-23 12.24 2016-06-24 11.06 10.669075 1.4925385
296 FTABX 2016-09-23 11.93 2016-06-24 11.955195 -0.21074677 0.08390045
297 FTANX 2016-09-23 10.62 2016-06-24 10.253165 3.5777664 0.8547058
298 FTBFX 2016-09-23 10.85 2016-06-24 10.609 2.2716522 0.55607605
299 FTFMX 2016-09-23 13.78 2016-06-24 13.83204 -0.37622833 0.07262421
300 FTHRX 2016-09-23 11.06 2016-06-24 10.98428 0.68935394 0.18115997
301 FTIEX 2016-09-23 7.96 2016-06-24 7.24 9.944763 2.709671
302 FTQGX 2016-09-23 19.14 2016-06-24 17.73 7.9526215 1.7003174
303 FTRNX 2016-09-23 88.22 2016-06-24 80.77 9.223724 1.0769958
